L4_SRC_PORT,IN_BYTES,OUT_BYTES,FLOW_DURATION_MILLISECONDS,PROTOCOL,TCP_FLAGS,DURATION_IN,DURATION_OUT,MIN_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,CLIENT_TCP_FLAGS,IAT_mean,Label
43982,3198,1321,76.48563385009766,17,0,72.70956039428711,74.4783878326416,76,916,105,0,0.008498403761121962,0
43983,2437,1347,94.64335441589355,17,0,87.3262882232666,89.95842933654785,66,758,115,0,0.008603941310535778,0
43984,860,389,32.18483924865723,17,0,29.242992401123047,26.710987091064453,78,635,189,0,0.010728279749552408,0
43985,1692,397,50.15254020690918,17,0,47.36757278442383,45.83430290222168,70,830,82,0,0.010030508041381836,0
43986,295,110,4724.309206008911,17,0,4724.309206008911,4724.309206008911,119,295,110,0,4.724309206008911,1
43987,233,130,2636.5721225738525,17,0,2636.5721225738525,2636.5721225738525,98,233,130,0,2.6365721225738525,1
43988,2728,1154,105.35001754760742,17,0,101.09496116638184,100.6925106048584,66,745,80,0,0.009577274322509766,0
43989,1582,670,30.04622459411621,17,0,25.255203247070312,22.1407413482666,74,845,130,0,0.006009244918823242,0
43990,227,69,3829.4742107391357,17,0,3829.4742107391357,3829.4742107391357,84,227,69,0,3.8294742107391357,1
43991,774,508,47.995805740356445,17,0,44.013023376464844,40.43865203857422,69,309,89,0,0.00959916114807129,0
43992,1009,285,40.723323822021484,17,0,37.10675239562988,38.17033767700195,65,435,68,0,0.008144664764404296,0
43993,1973,767,59.502601623535156,17,0,54.75568771362305,53.76696586608887,69,740,146,0,0.008500371660505022,0
43994,1113,212,24.788856506347656,17,0,17.04549789428711,18.03112030029297,92,888,103,0,0.008262952168782553,0
43995,937,271,23.2393741607666,17,0,19.643783569335938,18.287181854248047,93,690,128,0,0.007746458053588867,0
43996,1397,598,35.52865982055664,17,0,29.172658920288086,29.801607131958008,74,675,145,0,0.007105731964111328,0
43997,1955,743,38.87152671813965,17,0,33.16783905029297,34.17634963989258,78,883,178,0,0.0077743053436279295,0
43998,434,151,1452.4667263031006,17,0,1452.4667263031006,1452.4667263031006,79,434,151,0,1.4524667263031006,1
43999,1524,263,21.834611892700195,17,0,15.012979507446289,17.68326759338379,80,816,75,0,0.0072782039642333984,0
44000,1040,437,8754.30178642273,17,0,5893.75376701355,7058.426380157471,73,430,119,0,1.7508603572845458,1
44001,1537,891,52.50978469848633,17,0,50.00901222229004,46.71525955200195,69,848,242,0,0.010501956939697266,0
44002,364,144,2886.428117752075,17,0,2886.428117752075,2886.428117752075,94,364,144,0,2.886428117752075,1
44003,1447,455,10098.4046459198,17,0,9874.1934299469,7131.056070327759,69,524,69,0,1.4426292351314,1
44004,1659,403,26.520967483520508,17,0,20.318984985351562,21.8503475189209,75,937,197,0,0.008840322494506836,0
44005,214,84,1367.87748336792,17,0,1367.87748336792,1367.87748336792,94,214,84,0,1.36787748336792,1
44006,806,426,23.55813980102539,17,0,18.202543258666992,18.452882766723633,77,619,162,0,0.007852713267008463,0
44007,845,356,10.69784164428711,17,0,8.133649826049805,8.292675018310547,67,540,174,0,0.0035659472147623696,0
44008,3293,1677,79.93102073669434,17,0,77.00920104980469,74.36037063598633,68,743,122,0,0.007266456430608576,0
44009,141,74,1059.8161220550537,17,0,1059.8161220550537,1059.8161220550537,113,141,74,0,1.0598161220550537,1
44010,318,116,1815.20676612854,17,0,1815.20676612854,1815.20676612854,70,318,116,0,1.81520676612854,1
44011,1307,580,10.148048400878906,17,0,7.914304733276367,7.076501846313477,93,675,244,0,0.0033826828002929688,0
44012,2419,685,77.85964012145996,17,0,72.78990745544434,75.7753849029541,75,760,62,0,0.011122805731637138,0
44013,1034,517,34.096717834472656,17,0,28.731584548950195,26.571273803710938,65,480,107,0,0.006819343566894532,0
44014,2218,1023,14604.231357574463,17,0,12684.88097190857,11917.354345321655,67,536,56,0,1.327657396143133,1
44015,405,161,4503.800868988037,17,0,4503.800868988037,4503.800868988037,89,405,161,0,4.503800868988037,1
44016,384,124,1034.2471599578857,17,0,1034.2471599578857,1034.2471599578857,76,384,124,0,1.0342471599578857,1
44017,724,423,20.948171615600586,17,0,14.367818832397461,16.849756240844727,65,612,110,0,0.006982723871866862,0
44018,1307,887,79.58364486694336,17,0,73.60959053039551,76.89809799194336,66,856,126,0,0.011369092123849052,0
44019,1750,616,47.46580123901367,17,0,39.859771728515625,44.55256462097168,67,676,147,0,0.009493160247802734,0
44020,1355,478,27.49776840209961,17,0,24.455785751342773,21.633386611938477,86,566,86,0,0.005499553680419922,0
44021,373,53,3658.2088470458984,17,0,3658.2088470458984,3658.2088470458984,67,373,53,0,3.6582088470458984,1
44022,3126,919,79.59508895874023,17,0,75.04796981811523,76.66873931884766,77,934,192,0,0.011370726994105749,0
44023,1820,528,33.84065628051758,17,0,29.88576889038086,26.77178382873535,66,670,63,0,0.006768131256103515,0
44024,384,458,17.10820198059082,17,0,13.939142227172852,14.550447463989258,68,336,122,0,0.0057027339935302734,0
44025,1134,268,20.295381546020508,17,0,18.007755279541016,16.26896858215332,74,793,83,0,0.006765127182006836,0
44026,223,129,578.2818794250488,17,0,578.2818794250488,578.2818794250488,76,223,129,0,0.5782818794250488,1
44027,1751,576,56.48016929626465,17,0,50.40764808654785,52.52480506896973,84,682,98,0,0.008068595613752092,0
44028,2064,954,88.85812759399414,17,0,84.22183990478516,85.86001396179199,64,805,66,0,0.008078011599454012,0
44029,1823,1122,58.83336067199707,17,0,56.36477470397949,54.544925689697266,64,561,76,0,0.006537040074666341,0
44030,2114,1312,93.14727783203125,17,0,87.45360374450684,87.34774589538574,73,879,144,0,0.010349697536892362,0
44031,1276,884,62.04843521118164,17,0,58.005332946777344,57.23881721496582,75,603,86,0,0.008864062173025948,0
44032,217,73,4346.362829208374,17,0,4346.362829208374,4346.362829208374,64,217,73,0,4.346362829208374,1
44033,1512,495,16.310930252075195,17,0,8.466005325317383,13.961553573608398,80,811,216,0,0.0054369767506917315,0
44034,2740,917,32.72581100463867,17,0,28.355121612548828,29.55460548400879,68,907,152,0,0.004675115857805524,0
44035,918,359,6886.803388595581,17,0,4993.407487869263,5740.748643875122,75,494,71,0,1.3773606777191163,1
44036,2318,692,62.09230422973633,17,0,58.97808074951172,59.728384017944336,67,871,63,0,0.006899144914415147,0
44037,2644,743,71.68984413146973,17,0,66.32280349731445,67.94500350952148,66,937,75,0,0.006517258557406339,0
44038,194,139,2709.923505783081,17,0,2709.923505783081,2709.923505783081,96,194,139,0,2.709923505783081,1
44039,1156,607,14.12343978881836,17,0,9.973526000976562,7.884740829467773,84,812,289,0,0.004707813262939453,0
44040,2348,933,57.5258731842041,17,0,53.87544631958008,49.72982406616211,76,783,151,0,0.008217981883457728,0
44041,876,674,36.24367713928223,17,0,30.965805053710938,33.423423767089844,72,449,135,0,0.007248735427856446,0
44042,3001,1032,61.84077262878418,17,0,58.992624282836914,55.65643310546875,71,880,84,0,0.006871196958753798,0
44043,1718,628,31.177043914794922,17,0,28.18012237548828,24.11818504333496,64,739,181,0,0.0062354087829589845,0
44044,2059,771,44.57426071166992,17,0,41.089773178100586,41.78261756896973,64,898,146,0,0.008914852142333984,0
44045,253,123,1482.3014736175537,17,0,1482.3014736175537,1482.3014736175537,88,253,123,0,1.4823014736175537,1
44046,1895,1048,55.234670639038086,17,0,49.89933967590332,49.783945083618164,65,832,108,0,0.007890667234148298,0
44047,3393,1210,67.0926570892334,17,0,62.09301948547363,64.32127952575684,67,914,192,0,0.007454739676581489,0
44048,1411,447,18.98193359375,17,0,11.322975158691406,12.90583610534668,75,722,179,0,0.006327311197916667,0
44049,1288,680,14269.533634185791,17,0,12820.918798446655,11827.26240158081,64,484,81,0,1.5855037371317546,1
44050,3174,1177,108.91246795654297,17,0,105.0863265991211,103.35278511047363,71,820,62,0,0.012101385328504775,0
44051,3857,1043,63.93766403198242,17,0,61.77067756652832,58.1207275390625,66,920,77,0,0.007104184892442491,0
44052,2073,791,51.94211006164551,17,0,46.323537826538086,45.783281326293945,73,877,227,0,0.010388422012329101,0
44053,3234,922,47.88804054260254,17,0,40.90285301208496,42.945146560668945,69,818,76,0,0.0053208933936225045,0
44054,2764,748,109.55357551574707,17,0,102.54693031311035,103.64532470703125,68,762,92,0,0.012172619501749674,0
44055,339,139,1477.7233600616455,17,0,1477.7233600616455,1477.7233600616455,103,339,139,0,1.4777233600616455,1
44056,682,314,7144.429922103882,17,0,4213.711261749268,5834.16748046875,76,317,69,0,1.4288859844207764,1
44057,1752,570,29.802560806274414,17,0,22.373437881469727,23.873329162597656,69,900,72,0,0.005960512161254883,0
44058,237,107,4859.807252883911,17,0,4859.807252883911,4859.807252883911,94,237,107,0,4.859807252883911,1
44059,568,530,12.598514556884766,17,0,7.164716720581055,5.309104919433594,74,440,128,0,0.004199504852294922,0
44060,393,81,3449.1608142852783,17,0,3449.1608142852783,3449.1608142852783,67,393,81,0,3.4491608142852783,1
44061,1825,904,79.83183860778809,17,0,76.3547420501709,75.04963874816895,65,821,116,0,0.011404548372541155,0
44062,3189,1391,99.74169731140137,17,0,95.28994560241699,97.50652313232422,66,752,85,0,0.009067427028309216,0
44063,3676,1208,105.77249526977539,17,0,99.4110107421875,99.71451759338379,67,925,88,0,0.0096156813881614,0
44064,2041,554,49.774169921875,17,0,45.923709869384766,47.38974571228027,68,893,72,0,0.009954833984375,0
44065,2978,975,60.14728546142578,17,0,55.249929428100586,54.488182067871094,69,922,73,0,0.006683031717936198,0
44066,2742,1137,98.6032485961914,17,0,91.79043769836426,93.4000015258789,69,858,105,0,0.008963931690562855,0
44067,1621,625,46.77009582519531,17,0,39.25752639770508,40.515899658203125,68,788,103,0,0.009354019165039062,0
44068,135,90,4835.365772247314,17,0,4835.365772247314,4835.365772247314,82,135,90,0,4.8353657722473145,1
44069,958,609,14108.88648033142,17,0,12087.733268737793,11371.525049209595,71,396,67,0,2.015555211475917,1
44070,335,446,3864.3603324890137,17,0,3544.3007946014404,1472.0666408538818,80,240,95,0,1.2881201108296711,1
44071,2113,799,66.33639335632324,17,0,60.28270721435547,59.06867980957031,68,844,118,0,0.009476627622331892,0
44072,3296,1556,104.92610931396484,17,0,101.64928436279297,99.12109375,76,923,135,0,0.009538737210360441,0
44073,2295,1043,80.09576797485352,17,0,73.699951171875,77.00181007385254,65,891,83,0,0.008899529774983725,0
44074,1899,435,48.33555221557617,17,0,44.54827308654785,46.27037048339844,68,939,70,0,0.006905078887939453,0
44075,3242,953,81.13598823547363,17,0,77.81767845153809,75.74105262756348,66,874,124,0,0.009015109803941514,0
44076,236,112,4069.124221801758,17,0,4069.124221801758,4069.124221801758,77,236,112,0,4.069124221801758,1
44077,1383,754,35.074710845947266,17,0,30.691862106323242,30.107498168945312,66,853,91,0,0.007014942169189453,0
44078,2013,490,37.81557083129883,17,0,31.140565872192383,31.753063201904297,78,793,78,0,0.007563114166259766,0
44079,1236,340,44.638872146606445,17,0,42.6027774810791,38.275718688964844,77,677,87,0,0.00892777442932129,0
44080,2718,847,27.405500411987305,17,0,22.25780487060547,20.21169662475586,70,895,199,0,0.003915071487426758,0
44081,1417,755,61.185598373413086,17,0,55.374860763549805,53.77912521362305,67,424,122,0,0.00874079976763044,0
44082,2401,614,45.59516906738281,17,0,39.940595626831055,43.13516616821289,71,937,104,0,0.0065135955810546875,0
44083,3252,1607,131.44803047180176,17,0,123.68988990783691,125.53286552429199,64,886,93,0,0.011949820951981978,0
44084,2053,562,43.675899505615234,17,0,37.11748123168945,36.81206703186035,68,906,80,0,0.008735179901123047,0
44085,1663,764,72.75676727294922,17,0,64.93854522705078,66.02096557617188,74,713,72,0,0.010393823896135603,0
44086,624,121,5540.589332580566,17,0,3085.7038497924805,2693.876028060913,80,445,55,0,1.8468631108601887,1
44087,109,110,1973.4771251678467,17,0,1973.4771251678467,1973.4771251678467,68,110,109,0,1.9734771251678467,1
44088,810,537,33.26749801635742,17,0,25.401830673217773,28.318166732788086,89,461,195,0,0.011089166005452475,0
44089,1267,552,48.41041564941406,17,0,43.05386543273926,41.49484634399414,92,663,133,0,0.009682083129882812,0
44090,1645,727,32.883644104003906,17,0,29.55031394958496,29.87504005432129,87,611,181,0,0.006576728820800781,0
44091,1565,542,35.13956069946289,17,0,28.186798095703125,31.31699562072754,89,734,66,0,0.007027912139892578,0
44092,2526,1119,95.51548957824707,17,0,87.75687217712402,88.17577362060547,72,932,96,0,0.008683226325295189,0
44093,2212,996,43.859243392944336,17,0,40.03119468688965,39.537906646728516,69,725,149,0,0.006265606198992048,0
44094,2938,1140,91.67623519897461,17,0,85.32142639160156,85.70337295532227,65,849,67,0,0.008334203199906782,0
44095,3198,1361,117.00677871704102,17,0,112.58697509765625,110.6107234954834,66,934,157,0,0.010636979883367365,0
44096,268,131,3374.531030654907,17,0,3374.531030654907,3374.531030654907,73,268,131,0,3.3745310306549072,1
44097,267,72,4499.802589416504,17,0,4499.802589416504,4499.802589416504,89,267,72,0,4.499802589416504,1
44098,2718,1400,68.68386268615723,17,0,62.4849796295166,64.90230560302734,65,914,133,0,0.006243987516923385,0
44099,2276,1077,80.16061782836914,17,0,77.46315002441406,78.02867889404297,64,906,72,0,0.008906735314263238,0
44100,1187,648,42.20771789550781,17,0,39.85929489135742,39.322614669799805,66,672,102,0,0.008441543579101563,0
44101,2877,893,78.27448844909668,17,0,76.02214813232422,75.62637329101562,72,903,86,0,0.008697165383232964,0
44102,843,660,42.85168647766113,17,0,37.95146942138672,39.86859321594238,66,521,122,0,0.008570337295532226,0
44103,877,441,31.21495246887207,17,0,25.564193725585938,29.104232788085938,71,491,100,0,0.01040498415629069,0
44104,1352,357,29.690980911254883,17,0,23.210525512695312,23.247718811035156,72,815,90,0,0.009896993637084961,0
44105,395,140,2133.404493331909,17,0,2133.404493331909,2133.404493331909,72,395,140,0,2.133404493331909,1
44106,335,153,2868.6046600341797,17,0,2868.6046600341797,2868.6046600341797,107,335,153,0,2.8686046600341797,1
44107,1682,475,36.351919174194336,17,0,34.03830528259277,28.988122940063477,68,716,91,0,0.007270383834838867,0
44108,1488,502,8322.280883789062,17,0,7983.121871948242,7895.100355148315,66,536,91,0,1.1888972691127233,1
44109,4204,1205,70.2972412109375,17,0,62.94417381286621,62.40582466125488,67,907,90,0,0.006390658291903409,0
44110,1789,793,48.185110092163086,17,0,46.16975784301758,41.45216941833496,77,815,62,0,0.006883587156023298,0
44111,2432,749,30.588150024414062,17,0,24.592876434326172,24.734020233154297,75,758,81,0,0.0043697357177734375,0
44112,2790,503,49.72100257873535,17,0,44.38018798828125,41.99576377868652,68,884,85,0,0.007103000368390765,0
44113,3360,924,75.54054260253906,17,0,68.69363784790039,67.63815879821777,78,918,63,0,0.00839339362250434,0
44114,890,590,21.184921264648438,17,0,16.44444465637207,13.936281204223633,71,710,180,0,0.0070616404215494795,0
44115,1643,469,32.926082611083984,17,0,28.404951095581055,27.295827865600586,88,927,134,0,0.006585216522216797,0
44116,1329,416,29.189109802246094,17,0,25.020599365234375,24.700403213500977,80,836,183,0,0.009729703267415365,0
44117,3267,952,65.33026695251465,17,0,59.55314636230469,58.00485610961914,66,905,64,0,0.005939115177501331,0
44118,813,468,30.121326446533203,17,0,25.362014770507812,23.59461784362793,81,676,137,0,0.0100404421488444,0
44119,194,116,4231.004953384399,17,0,4231.004953384399,4231.004953384399,70,194,116,0,4.231004953384399,1
44120,1600,625,52.61707305908203,17,0,50.47774314880371,44.90947723388672,68,782,97,0,0.010523414611816407,0
44121,1464,540,18.198251724243164,17,0,11.972904205322266,15.258312225341797,64,821,256,0,0.006066083908081055,0
44122,1651,1145,45.77136039733887,17,0,41.23830795288086,40.299177169799805,74,532,128,0,0.00508570671081543,0
44123,1262,507,23.40531349182129,17,0,16.3421630859375,17.84491539001465,78,662,170,0,0.00780177116394043,0
44124,2747,1046,80.08646965026855,17,0,74.80382919311523,74.83959197998047,71,783,88,0,0.008898496627807617,0
44125,1002,628,34.342288970947266,17,0,32.07564353942871,31.375408172607422,92,535,63,0,0.0068684577941894535,0
44126,532,197,4153.198003768921,17,0,1342.6132202148438,3730.7052612304688,74,394,84,0,1.3843993345896404,1
44127,3273,1024,85.3426456451416,17,0,81.40087127685547,81.3894271850586,68,936,148,0,0.009482516182793511,0
44128,248,144,4091.7956829071045,17,0,4091.7956829071045,4091.7956829071045,110,248,144,0,4.0917956829071045,1
44129,998,384,33.06436538696289,17,0,26.4742374420166,28.034448623657227,88,571,151,0,0.01102145512898763,0
44130,1307,799,46.29182815551758,17,0,41.146039962768555,39.75677490234375,68,768,205,0,0.009258365631103516,0
44131,2349,1064,93.92309188842773,17,0,91.03178977966309,87.22305297851562,64,687,70,0,0.008538462898947975,0
44132,2460,958,80.15966415405273,17,0,73.87137413024902,72.3876953125,70,641,67,0,0.008906629350450303,0
44133,1890,708,24.042129516601562,17,0,18.935680389404297,17.60268211364746,69,773,178,0,0.0048084259033203125,0
44134,2070,863,13592.562198638916,17,0,11382.049322128296,12360.886812210083,67,468,66,0,1.2356874726035378,1
44135,2119,1716,109.2684268951416,17,0,104.86340522766113,102.91576385498047,65,903,118,0,0.009933493354103783,0
44136,233,141,4405.161619186401,17,0,4405.161619186401,4405.161619186401,90,233,141,0,4.405161619186401,1
44137,2905,1139,88.30046653747559,17,0,83.04214477539062,83.35709571838379,65,815,69,0,0.008027315139770508,0
44138,877,581,32.89365768432617,17,0,29.543638229370117,27.99510955810547,69,448,108,0,0.0065787315368652345,0
44139,2598,834,82.95488357543945,17,0,78.91130447387695,78.73058319091797,65,891,106,0,0.011850697653634208,0
44140,1655,791,70.76001167297363,17,0,64.96596336364746,66.86878204345703,72,692,223,0,0.014152002334594727,0
44141,1495,631,11705.989122390747,17,0,9706.939220428467,8803.08198928833,66,448,83,0,1.0641808293082498,1
44142,2870,884,71.58493995666504,17,0,68.10975074768066,67.68798828125,66,868,75,0,0.007953882217407227,0
44143,1746,724,40.80843925476074,17,0,34.81340408325195,37.84584999084473,66,655,70,0,0.008161687850952148,0
44144,559,307,24.91617202758789,17,0,21.559953689575195,22.15409278869629,80,449,108,0,0.00830539067586263,0
44145,2479,721,131.38842582702637,17,0,126.17921829223633,125.09679794311523,71,683,63,0,0.011944402347911488,0
44146,1468,582,9.499549865722656,17,0,6.269693374633789,2.8607845306396484,87,860,269,0,0.0031665166219075522,0
44147,615,381,24.822473526000977,17,0,19.196510314941406,21.3925838470459,71,310,128,0,0.008274157842000326,0
44148,550,404,24.385690689086914,17,0,20.116090774536133,17.525196075439453,69,311,93,0,0.00812856356302897,0
44149,282,85,1544.3005561828613,17,0,1544.3005561828613,1544.3005561828613,72,282,85,0,1.5443005561828613,1
44150,1052,554,15.958547592163086,17,0,12.8021240234375,9.8724365234375,74,739,268,0,0.005319515864054362,0
44151,1909,493,46.56577110290527,17,0,44.042110443115234,40.62008857727051,75,822,119,0,0.009313154220581054,0
44152,1878,424,38.5739803314209,17,0,30.984163284301758,34.909725189208984,112,916,83,0,0.00771479606628418,0
44153,172,154,4624.724388122559,17,0,4624.724388122559,4624.724388122559,87,172,154,0,4.624724388122559,1
44154,1747,679,36.20719909667969,17,0,30.539751052856445,29.735326766967773,87,635,120,0,0.007241439819335937,0
44155,423,471,15.216588973999023,17,0,12.848138809204102,8.535623550415039,72,308,163,0,0.005072196324666341,0
44156,1253,364,9398.229122161865,17,0,8737.757921218872,6810.8062744140625,71,443,58,0,1.342604160308838,1
44157,113,131,2670.9437370300293,17,0,2670.9437370300293,2670.9437370300293,66,131,113,0,2.6709437370300293,1
44158,3510,1432,93.45149993896484,17,0,87.33248710632324,89.39909934997559,74,884,125,0,0.00849559090354226,0
44159,2216,1099,68.22896003723145,17,0,63.89307975769043,61.191558837890625,76,732,101,0,0.006202632730657404,0
44160,100,99,3059.9188804626465,17,0,3059.9188804626465,3059.9188804626465,106,100,99,0,3.0599188804626465,1
44161,945,643,24.796247482299805,17,0,16.977310180664062,20.395755767822266,76,547,93,0,0.004959249496459961,0
44162,1546,265,26.6115665435791,17,0,21.270036697387695,24.591684341430664,68,917,115,0,0.008870522181193033,0
44163,1034,407,21.390199661254883,17,0,16.814470291137695,19.293785095214844,73,638,71,0,0.007130066553751628,0
44164,2247,1033,17102.02169418335,17,0,15372.069835662842,16314.459800720215,70,511,58,0,1.554729244925759,1
44165,852,390,10.302543640136719,17,0,8.265256881713867,6.426811218261719,66,527,93,0,0.0034341812133789062,0
44166,1611,279,15.153884887695312,17,0,11.279582977294922,8.316993713378906,88,688,71,0,0.0030307769775390625,0
44167,3132,940,68.77589225769043,17,0,65.59920310974121,65.47832489013672,66,863,65,0,0.007641765806410048,0
44168,392,93,1029.4840335845947,17,0,1029.4840335845947,1029.4840335845947,85,392,93,0,1.0294840335845947,1
44169,1966,814,57.99221992492676,17,0,55.2976131439209,51.82337760925293,82,830,184,0,0.011598443984985352,0
44170,1056,252,3294.0080165863037,17,0,1567.1439170837402,2992.314577102661,90,541,78,0,1.0980026721954346,1
44171,3250,1279,96.61865234375,17,0,93.37282180786133,89.64037895202637,65,885,126,0,0.008783513849431818,0
44172,1354,604,24.152040481567383,17,0,16.469478607177734,17.411231994628906,99,736,272,0,0.008050680160522461,0
44173,185,77,1834.8517417907715,17,0,1834.8517417907715,1834.8517417907715,75,185,77,0,1.8348517417907715,1
44174,1672,946,83.01568031311035,17,0,78.87578010559082,80.02686500549316,64,641,106,0,0.009223964479234483,0
44175,2575,979,51.286935806274414,17,0,48.48456382751465,48.766374588012695,80,918,101,0,0.007326705115182059,0
44176,1932,305,29.28900718688965,17,0,21.462202072143555,23.19788932800293,71,891,82,0,0.00585780143737793,0
44177,3012,1128,104.18462753295898,17,0,98.72913360595703,96.90618515014648,76,929,78,0,0.011576069725884331,0
44178,387,154,3575.021266937256,17,0,3575.021266937256,3575.021266937256,108,387,154,0,3.575021266937256,1
44179,932,261,28.937816619873047,17,0,20.940065383911133,24.380922317504883,69,753,113,0,0.009645938873291016,0
44180,3469,1214,74.10025596618652,17,0,67.24190711975098,68.88508796691895,78,903,110,0,0.008233361774020724,0
44181,2225,845,55.58633804321289,17,0,52.73175239562988,52.54864692687988,67,819,77,0,0.007940905434744698,0
44182,707,785,49.06868934631348,17,0,42.84167289733887,45.632123947143555,72,327,182,0,0.009813737869262696,0
44183,1425,1077,36.80992126464844,17,0,30.14540672302246,34.2869758605957,66,636,226,0,0.0052585601806640625,0
44184,381,154,2078.251600265503,17,0,2078.251600265503,2078.251600265503,74,381,154,0,2.078251600265503,1
44185,3101,1497,87.28766441345215,17,0,82.98230171203613,84.34486389160156,64,802,96,0,0.007935242219404741,0
44186,1410,342,7393.795967102051,17,0,5574.980020523071,6658.132314682007,68,459,61,0,1.0562565667288644,1
44187,445,394,22.600889205932617,17,0,15.247106552124023,16.66092872619629,64,232,194,0,0.007533629735310872,0
44188,107,72,1913.2721424102783,17,0,1913.2721424102783,1913.2721424102783,94,107,72,0,1.9132721424102783,1
44189,3363,1189,79.08868789672852,17,0,72.37529754638672,72.35169410705566,67,847,94,0,0.007189880717884411,0
44190,1032,257,28.439760208129883,17,0,26.4132022857666,23.532867431640625,75,724,117,0,0.009479920069376627,0
44191,1348,680,49.024105072021484,17,0,41.77594184875488,45.58920860290527,70,696,200,0,0.009804821014404297,0
44192,402,157,1796.5607643127441,17,0,1796.5607643127441,1796.5607643127441,94,402,157,0,1.7965607643127441,1
44193,431,134,333.066463470459,17,0,333.066463470459,333.066463470459,87,431,134,0,0.333066463470459,1
44194,2023,585,44.851064682006836,17,0,40.61150550842285,40.808916091918945,65,938,63,0,0.008970212936401368,0
44195,2736,861,83.41550827026367,17,0,80.77812194824219,77.57306098937988,78,809,80,0,0.009268389807807075,0
44196,623,397,37.064313888549805,17,0,30.782699584960938,30.53760528564453,82,345,135,0,0.012354771296183268,0
44197,1869,1167,65.42277336120605,17,0,61.208248138427734,59.14640426635742,73,764,103,0,0.007269197040134006,0
44198,1496,836,42.583465576171875,17,0,37.08600997924805,40.10462760925293,65,894,177,0,0.008516693115234375,0
44199,433,55,890.7685279846191,17,0,890.7685279846191,890.7685279846191,96,433,55,0,0.8907685279846191,1
44200,344,63,4293.0588722229,17,0,4293.0588722229,4293.0588722229,81,344,63,0,4.2930588722229,1
44201,1384,598,7014.796018600464,17,0,6167.666673660278,6706.1920166015625,64,473,112,0,1.0021137169429235,1
44202,2933,1208,101.4101505279541,17,0,95.47543525695801,95.35813331604004,65,798,83,0,0.009219104593450373,0
